V1;V2
-42,20092188;-21,21021396
-42,20091;-21,21026004
-42,20088516;-21,21032898
-42,20087292;-21,21038604
-42,20087184;-21,210489
-42,20082288;-21,21067296
-42,20082216;-21,210822
-42,20080992;-21,21086799
-42,20080884;-21,21098301
-42,20079696;-21,211029
-42,20080884;-21,21108597
-42,20083296;-21,21116598
-42,20082108;-21,21123501
-42,20083296;-21,21130404
-42,20085708;-21,21135003
-42,20085708;-21,211488
-42,20086896;-21,21153399
-42,20091684;-21,21156801
-42,20097804;-21,21162597
-42,20105184;-21,21168303
-42,20110008;-21,21174099
-42,20113716;-21,21178698
-42,20128296;-21,211902
-42,20134416;-21,21192504
-42,20139312;-21,21193701
-42,20149104;-21,21201801
-42,20155188;-21,212064
-42,20162496;-21,21210999
-42,201747;-21,21215598
-42,20182116;-21,21217902
-42,20187012;-21,21219099
-42,201918;-21,212226
-42,20197992;-21,21224904
-42,20204112;-21,21228297
-42,202089;-21,21231798
-42,20214984;-21,21236397
-42,20221104;-21,21239898
-42,20230896;-21,21245604
-42,20233308;-21,21250203
-42,20238204;-21,21255999
-42,20244288;-21,21260598
-42,20244288;-21,212721
-42,202467;-21,21277797
-42,20247888;-21,21283503
-42,20247816;-21,21303096
-42,20237988;-21,21314499
-42,20234316;-21,21319098
-42,20229384;-21,213225
-42,20224488;-21,21324804
-42,20219592;-21,21324804
-42,20214696;-21,21325902
-42,20208612;-21,21328197
-42,20202492;-21,21329304
-42,20193888;-21,21330402
-42,20187804;-21,21329304
-42,201792;-21,21329196
-42,20170596;-21,21332598
-42,20164512;-21,21336099
-42,20155908;-21,21337197
-42,201486;-21,21338304
-42,20139996;-21,21341697
-42,20133912;-21,21346296
-42,20126496;-21,21349698
-42,20120412;-21,21355404
-42,20116704;-21,21360003
-42,20110584;-21,21363396
-42,20105688;-21,21366798
-42,20100792;-21,21369102
-42,20097084;-21,21375996
-42,20092116;-21,21381702
-42,20089704;-21,21386301
-42,20089704;-21,213909
-42,20085996;-21,21398901
-42,200847;-21,21405804
-42,20084484;-21,21452802
-42,20087004;-21,21457401
-42,20088192;-21,21465501
-42,20088084;-21,21478101
-42,20089308;-21,21487299
-42,20089308;-21,21494202
-42,20092908;-21,21511401
-42,20092908;-21,21517098
-42,20095284;-21,215286
-42,20100108;-21,21535503
-42,20102592;-21,21541299
-42,20102484;-21,21552702
-42,20103708;-21,21557301
-42,20108604;-21,21571098
-42,20112204;-21,21578001
-42,20114616;-21,21584904
-42,20115804;-21,21591798
-42,20118288;-21,21597504
-42,20121888;-21,21605604
-42,20125596;-21,21610203
-42,20130384;-21,21619401
-42,20131608;-21,21626304
-42,20133984;-21,21633198
-42,20138916;-21,21638904
-42,20142588;-21,216447
-42,20145;-21,21650397
-42,20151084;-21,216573
-42,20154684;-21,21661899
-42,20157204;-21,21666498
-42,20158392;-21,21672204
-42,20160804;-21,21679098
-42,20161992;-21,21683697
-42,20168112;-21,21689502
-42,20171784;-21,21694101
-42,20171712;-21,21701004
-42,20178984;-21,21707898
-42,20181504;-21,21712497
-42,2019;-21,21717096
-42,20194896;-21,21720597
-42,20197308;-21,21732
-42,20197308;-21,21737796
-42,20198496;-21,21742404
-42,20199684;-21,21748101
-42,20200908;-21,21757299
-42,20202096;-21,21762996
-42,20206884;-21,21774498
-42,20206884;-21,21786
-42,20208108;-21,21792903
-42,20209296;-21,21803199
-42,20209296;-21,218112
-42,20210484;-21,21818103
-42,20212896;-21,21823899
-42,20215308;-21,21830802
-42,20216496;-21,21836499
-42,20216496;-21,21850296
-42,20217684;-21,21857199
-42,20218908;-21,21862896
-42,20220096;-21,21869799
-42,20219988;-21,21882399
-42,202224;-21,21891597
-42,202224;-21,21908796
-42,20223588;-21,21916896
-42,20223516;-21,21928299
-42,20224704;-21,21934104
-42,20225892;-21,21938703
-42,20227116;-21,21945597
-42,20228304;-21,21951303
-42,20228304;-21,21963903
-42,20229492;-21,21968502
-42,20229492;-21,21974298
-42,20230716;-21,21980004
-42,20230608;-21,22001802
-42,20229312;-21,22007499
-42,20229312;-21,22022403
-42,20228016;-21,22029297
-42,20228016;-21,22039701
-42,20229204;-21,22046496
-42,20230392;-21,22052301
-42,20232804;-21,22061499
-42,20232804;-21,22068402
-42,20233992;-21,22074099
-42,20236404;-21,22079796
-42,20236404;-21,22084404
-42,20238816;-21,22091298
-42,20246016;-21,22131096
-42,20236188;-21,22132599
-42,20230104;-21,22134903
-42,20225208;-21,22137198
-42,20219088;-21,22141698
-42,20216604;-21,22146297
-42,20211708;-21,22150896
-42,20206812;-21,22150896
-42,20199396;-21,22152003
-42,20192088;-21,221577
-42,20188416;-21,22162299
-42,20182188;-21,22165701
-42,20179812;-21,221703
-42,20173584;-21,22174899
-42,201675;-21,22180596
-42,20163792;-21,22186302
-42,20158896;-21,22189704
-42,20152812;-21,221955
-42,20149104;-21,22202304
-42,20146584;-21,222081
-42,20145396;-21,222126
-42,20141688;-21,22218396
-42,20135496;-21,22221798
-42,20135496;-21,22226397
-42,20134308;-21,22230996
-42,20131788;-21,22235604
-42,201306;-21,22242399
-42,20129304;-21,22248204
-42,20125596;-21,22253901
-42,201207;-21,22265403
-42,20114508;-21,22273404
-42,20112096;-21,22280199
-42,20112096;-21,22284798
-42,20105904;-21,22289397
-42,20103492;-21,22293996
-42,200973;-21,22297398
-42,20096112;-21,22301997
-42,20093592;-21,223089
-42,20092404;-21,22314597
-42,20087508;-21,22315704
-42,20081316;-21,22319196
-42,20078904;-21,22323696
-42,20075196;-21,22329501
-42,20071488;-21,22334001
-42,20066592;-21,22339797
-42,20061696;-21,22344297
-42,20057988;-21,22350102
-42,20051796;-21,22355799
-42,200469;-21,22359201
-42,20042004;-21,22368399
-42,20037108;-21,22375203
-42,20032212;-21,22379802
-42,20027208;-21,22386696
-42,20022312;-21,22392402
-42,20015004;-21,22399296
-42,200064;-21,22405002
-42,19986708;-21,22423299
-42,199794;-21,22428996
-42,19971984;-21,22433496
-42,19968312;-21,22438104
-42,19963416;-21,22442703
-42,19957296;-21,22447302
-42,19951104;-21,22454097
-42,19937604;-21,22466697
-42,19932708;-21,224736
-42,19929;-21,22479297
-42,19922916;-21,22485003
-42,19917912;-21,22487298
-42,19905708;-21,22498701
-42,19898292;-21,22504398
-42,19892208;-21,22507899
-42,19882416;-21,22511301
-42,19875;-21,22516998
-42,19868916;-21,22521597
-42,19860312;-21,22524999
-42,19854192;-21,22526097
-42,19849296;-21,22528401
-42,19836984;-21,22532901
-42,19828416;-21,22534098
-42,19821108;-21,225375
-42,19814988;-21,22539696
-42,19807608;-21,22539696
-42,19801488;-21,22542
-42,19796592;-21,22542
-42,19791696;-21,22543098
-42,19783092;-21,22544196
-42,19778196;-21,22545402
-42,19772112;-21,225465
-42,19740288;-21,22546401
-42,19734204;-21,22545204
-42,19729308;-21,22544097
-42,19723188;-21,22543998
-42,19714584;-21,225429
-42,197085;-21,22542801
-42,19703604;-21,22541703
-42,19698708;-21,22538202
-42,19693812;-21,22537104
-42,19685208;-21,22536996
-42,19675488;-21,22534701
-42,19669404;-21,22528896
-42,19661988;-21,22526601
-42,19654716;-21,22522002
-42,19651116;-21,22516296
-42,19644996;-21,225105
-42,19643808;-21,22504803
-42,19642584;-21,22500204
-42,19638912;-21,22494399
-42,19637688;-21,22486398
-42,19635312;-21,22481799
-42,19634088;-21,224772
-42,19630416;-21,22472601
-42,19625484;-21,224691
-42,19620696;-21,22464501
-42,19618212;-21,22459902
-42,19614612;-21,22451901
-42,19613388;-21,22447302
-42,19608492;-21,22442703
-42,19608492;-21,22438104
-42,19603596;-21,22432299
-42,19599996;-21,224277
-42,19593912;-21,22420797
-42,19593912;-21,22410501
-42,19589088;-21,224025
-42,19585416;-21,22397901
-42,19584192;-21,22392096
-42,19583004;-21,22385202
-42,19578216;-21,22376004
-42,19574508;-21,22368003
-42,19570908;-21,223611
-42,195672;-21,22356501
-42,19562304;-21,22351902
-42,19559892;-21,22344999
-42,19557516;-21,22336899
-42,19556292;-21,22332399
-42,19551396;-21,22325496
-42,19545312;-21,22318602
-42,19541712;-21,22312797
-42,19538004;-21,22308198
-42,19530696;-21,22305903
-42,19529508;-21,22300098
-42,19527096;-21,22294401
-42,19521012;-21,222909
-42,19513596;-21,22288596
-42,19509996;-21,22283997
-42,19500204;-21,22281702
-42,19492896;-21,22277103
-42,19488;-21,22277103
-42,19483104;-21,22275897
-42,19478208;-21,22275897
-42,19473312;-21,222747
-42,19468416;-21,22272396
-42,19462296;-21,22273503
-42,194574;-21,22275798
-42,19448796;-21,222792
-42,194439;-21,22278102
-42,19436592;-21,22276896
-42,194304;-21,22276896
-42,19425612;-21,22278003
-42,19420716;-21,22274502
-42,19414596;-21,222711
-42,19407216;-21,22267599
-42,19401096;-21,22268697
-42,19392492;-21,22267599
-42,19387704;-21,222675
-42,19381512;-21,22265196
-42,19342416;-21,22265097
-42,19336296;-21,22268499
-42,193314;-21,22267401
-42,19325208;-21,22266204
-42,19313004;-21,22266204
-42,19305696;-21,22264998
-42,19298316;-21,22260399
-42,19279992;-21,222603
-42,19275096;-21,22259103
-42,19267788;-21,22257996
-42,19232292;-21,22257897
-42,19223688;-21,22253199
-42,19217604;-21,22252101
-42,19209;-21,22250904
-42,19201692;-21,222486
-42,19196796;-21,222486
-42,19189488;-21,22249698
-42,19158888;-21,22249599
-42,19153992;-21,22250697
-42,19147908;-21,22250697
-42,19143012;-21,22251804
-42,19133184;-21,22252902
-42,19112412;-21,22252902
-42,19107516;-21,22254
-42,19102584;-21,22256304
-42,19096392;-21,22258599
-42,19087788;-21,22264296
-42,19082892;-21,22264197
-42,19075584;-21,22265403
-42,19070688;-21,22267599
-42,19064604;-21,22273404
-42,19059708;-21,222756
-42,19053516;-21,22279101
-42,19048584;-21,22285896
-42,190425;-21,22291602
-42,19041204;-21,22297398
-42,19041204;-21,22301997
-42,19040016;-21,22306596
-42,19039908;-21,22315704
-42,190362;-21,22320303
-42,19035012;-21,22324902
-42,190362;-21,22330599
-42,19037388;-21,22337502
-42,19036092;-21,22344396
-42,19037388;-21,22349004
-42,19038612;-21,22354701
-42,19039692;-21,22362801
-42,19039692;-21,2238
-42,19040916;-21,22384599
-42,19040916;-21,22389198
-42,19042104;-21,22394904
-42,19043292;-21,22399503
-42,19043184;-21,22408701
-42,19044516;-21,224133
-42,19043184;-21,22417899
-42,19043184;-21,22422498
-42,190407;-21,22433901
-42,19039512;-21,224385
-42,19038216;-21,22444197
-42,19038216;-21,22450002
-42,19039404;-21,22456896
-42,19038108;-21,22462602
-42,19038108;-21,22472898
-42,19036884;-21,22478703
-42,19031916;-21,22485498
-42,19030692;-21,22490097
-42,19028208;-21,22503903
-42,19028208;-21,22510797
-42,19026912;-21,22515297
-42,19026912;-21,22521102
-42,19025688;-21,22525701
-42,19023204;-21,225303
-42,19023204;-21,225348
-42,19021908;-21,22540596
-42,19019496;-21,22545204
-42,19017012;-21,22550901
-42,19012116;-21,225555
-42,19010784;-21,22562304
-42,19008408;-21,22569198
-42,190047;-21,22576101
-42,19002216;-21,22583004
-42,18998508;-21,22589799
-42,189948;-21,22595604
-42,18989904;-21,22601301
-42,18989904;-21,226059
-42,18985008;-21,22613901
-42,189813;-21,22620804
-42,18975108;-21,22627599
-42,18972588;-21,22632198
-42,189714;-21,22636797
-42,18968916;-21,22641396
-42,18961608;-21,22647102
-42,18960312;-21,22652799
-42,18959088;-21,22657398
-42,18952896;-21,22664301
-42,18945588;-21,22669998
-42,18941916;-21,22675704
-42,18939396;-21,22682598
-42,189345;-21,22687197
-42,18929604;-21,22692903
-42,18924708;-21,22697502
-42,18921;-21,22702002
-42,18916104;-21,22703199
-42,18909984;-21,22705404
-42,18901416;-21,22708797
-42,18894;-21,22713396
-42,18891588;-21,22718004
-42,18881688;-21,22724799
-42,18871896;-21,22733997
-42,18868188;-21,22739703
-42,18865812;-21,22744302
-42,18860808;-21,22748901
-42,18855912;-21,22748901
-42,18849792;-21,22751097
-42,18843708;-21,22755696
-42,18842412;-21,22760304
-42,18838812;-21,22764903
-42,18835104;-21,227706
-42,18832584;-21,22775199
-42,18820308;-21,22788897
-42,18810516;-21,22797996
-42,18806808;-21,22803801
-42,18800616;-21,22809498
-42,18795684;-21,22815204
-42,18792012;-21,22820901
-42,18788304;-21,228255
-42,18783408;-21,22831197
-42,18778512;-21,22839198
-42,18775992;-21,22845003
-42,18768612;-21,22858701
-42,18765012;-21,228633
-42,18764904;-21,22880499
-42,18763608;-21,22887402
-42,18763608;-21,229092
-42,18762312;-21,22917201
-42,18765912;-21,22924104
-42,187671;-21,229299
-42,18771996;-21,22934499
-42,18776892;-21,22940196
-42,18783012;-21,22946001
-42,18785388;-21,22955199
-42,18790284;-21,22964397
-42,18791508;-21,22973496
-42,187914;-21,22979301
-42,18793884;-21,22984998
-42,18795108;-21,22990803
-42,18798708;-21,22998804
-42,18799896;-21,23004501
-42,18799896;-21,23010297
-42,18801084;-21,23014896
-42,18802308;-21,23021799
-42,18805908;-21,23027496
-42,18805908;-21,23034399
-42,18808284;-21,23041302
-42,18811992;-21,23046999
-42,18818112;-21,23052804
-42,18824196;-21,23057403
-42,18831504;-21,23068896
-42,188364;-21,23074701
-42,18838812;-21,23081604
-42,18842412;-21,23087301
-42,18847308;-21,23094204
-42,18853392;-21,23098803
-42,18856992;-21,23104599
-42,18861888;-21,23110296
-42,18866784;-21,23117199
-42,18868008;-21,23121798
-42,18870384;-21,23126397
-42,18872904;-21,23132202
-42,18876504;-21,23137899
-42,18878916;-21,23142498
-42,18885;-21,23149401
-42,18891084;-21,23157501
-42,18893496;-21,231621
-42,18897204;-21,23166699
-42,18895908;-21,23173503
-42,18894684;-21,23178102
-42,18893496;-21,23183898
-42,18895908;-21,23188497
-42,18903216;-21,23193096
-42,18908112;-21,23198802
-42,18911712;-21,23204598
-42,18916608;-21,23210304
-42,18922692;-21,23218404
-42,18928812;-21,23220699
-42,18934896;-21,23226504
-42,18942204;-21,23229897
-42,18954408;-21,23239104
-42,18960492;-21,232449
-42,18965388;-21,23248401
-42,18972696;-21,23257599
-42,18977592;-21,23262198
-42,189813;-21,23266797
-42,18987384;-21,23271396
-42,18994692;-21,23274798
-42,19004484;-21,23280603
-42,19009416;-21,23282898
-42,190155;-21,23285202
-42,19022808;-21,23290998
-42,19027704;-21,23295597
-42,19033788;-21,23300196
-42,19039908;-21,23301402
-42,19044804;-21,23304804
-42,19052112;-21,23314002
-42,19067916;-21,23328996
-42,19075296;-21,23332497
-42,19082604;-21,23334801
-42,19088688;-21,23338302
-42,19095996;-21,23342901
-42,19102116;-21,23346303
-42,19107012;-21,23350902
-42,19114284;-21,233556
-42,19119216;-21,23360199
-42,19124112;-21,23362503
-42,19131384;-21,233682
-42,19147296;-21,23383203
-42,19153416;-21,23386704
-42,19160688;-21,23395902
-42,19167996;-21,23401599
-42,19177788;-21,23410896
-42,19182612;-21,23416602
-42,19188696;-21,23423496
-42,19193592;-21,23430399
-42,19197192;-21,23438499
-42,192009;-21,23445402
-42,19213104;-21,23461503
-42,19220412;-21,23466102
-42,19225308;-21,23470701
-42,19228908;-21,23478702
-42,19232616;-21,23484498
-42,19234992;-21,23490204
-42,19239888;-21,23494803
-42,19244712;-21,23500599
-42,19248384;-21,23505198
-42,19253316;-21,23513199
-42,19260588;-21,23524701
-42,192666;-21,23533899
-42,19277616;-21,23547696
-42,19282512;-21,23548902
-42,19284888;-21,23553501
-42,19291008;-21,235581
-42,19297092;-21,23565003
-42,19306884;-21,23574201
-42,19313004;-21,23577702
-42,193179;-21,23581104
-42,19326396;-21,23589204
-42,19328808;-21,23593803
-42,19333704;-21,23598402
-42,19337412;-21,23603001
-42,193422;-21,23606502
-42,19348392;-21,236076
-42,19353216;-21,23614503
-42,19358112;-21,23622603
-42,19361712;-21,23627202
-42,19366608;-21,23634096
-42,19368984;-21,23640999
-42,19372692;-21,23649
-42,19377516;-21,23655903
-42,193836;-21,23662797
-42,19389684;-21,23668602
-42,19393392;-21,23674299
-42,19395804;-21,23678898
-42,19399512;-21,23684703
-42,194043;-21,23693901
-42,19408008;-21,236985
-42,19410384;-21,23703099
-42,19414092;-21,23708796
-42,19417692;-21,23713404
-42,19420212;-21,23718003
-42,19422588;-21,23729496
-42,19426188;-21,23734104
-42,19429896;-21,237399
-42,19433496;-21,23747901
-42,19435908;-21,23755902
-42,19439616;-21,23762796
-42,19441992;-21,23774298
-42,19444404;-21,23781201
-42,19444404;-21,237858
-42,19445592;-21,23791497
-42,19445484;-21,23799597
-42,19444296;-21,23808696
-42,19444188;-21,23845497
-42,19441704;-21,23853498
-42,19441596;-21,238776
-42,194403;-21,23883297
-42,19437888;-21,238902
-42,19435404;-21,23898201
-42,19434108;-21,239028
-42,19434108;-21,23908497
-42,19432884;-21,23914302
-42,19432812;-21,23922303
-42,194304;-21,23929197
-42,19427916;-21,23937198
-42,19427808;-21,23952102
-42,19426584;-21,23957898
-42,19426584;-21,23963604
-42,194241;-21,23969301
-42,19422912;-21,23976204
-42,19421616;-21,23981901
-42,19420392;-21,23990001
-42,19420284;-21,239946
-42,19419096;-21,239991
-42,194178;-21,24004896
-42,19415388;-21,24009504
-42,19412904;-21,24015201
-42,19411716;-21,24020898
-42,19409196;-21,24025497
-42,19406712;-21,24031203
-42,194043;-21,24035802
-42,19403004;-21,24040401
-42,19400592;-21,24045
-42,19395588;-21,24056403
-42,19393104;-21,24067896
-42,19391916;-21,24074799
-42,19389396;-21,24081702
-42,193845;-21,24085104
-42,19379604;-21,24090801
-42,19379604;-21,24099999
-42,19377084;-21,24109197
-42,19373412;-21,24113697
-42,19372116;-21,24119502
-42,19368408;-21,24124002
-42,19365996;-21,24128601
-42,19363512;-21,24135504
-42,19362288;-21,24141201
-42,19358616;-21,241458
-42,19354908;-21,24151497
-42,19350012;-21,24156096
-42,19347492;-21,24160704
-42,19345008;-21,24166401
-42,19342596;-21,24173304
-42,19340112;-21,24177903
-42,19335216;-21,24184698
-42,19330212;-21,24193896
-42,19324092;-21,24203103
-42,19319196;-21,24213399
-42,19309296;-21,24231696
-42,19305588;-21,24239697
-42,19301916;-21,242466
-42,19299396;-21,24254601
-42,19296912;-21,24261504
-42,192945;-21,24270702
-42,19290792;-21,24279801
-42,19288308;-21,24290196
-42,192846;-21,24300501
-42,19282116;-21,243096
-42,19279596;-21,24315396
-42,19277112;-21,24323397
-42,19277112;-21,24329103
-42,19275816;-21,24338301
-42,19273404;-21,243429
-42,19272108;-21,24352098
-42,192684;-21,24356598
-42,19264692;-21,24363501
-42,19260984;-21,24369198
-42,19259796;-21,24373797
-42,19257312;-21,24379602
-42,19256088;-21,24384102
-42,19253604;-21,24388701
-42,19252416;-21,24394497
-42,19246188;-21,24402498
-42,19242516;-21,24406998
-42,19241292;-21,24412803
-42,19237584;-21,24417402
-42,192351;-21,24421902
-42,19232688;-21,24428796
-42,19225308;-21,24442602
-42,19217892;-21,24450603
-42,19217892;-21,24455202
-42,19216596;-21,24460899
-42,192117;-21,24470097
-42,19207992;-21,24474597
-42,19206804;-21,24482697
-42,19204284;-21,24488403
-42,191982;-21,24493002
-42,19189596;-21,24499797
-42,19184592;-21,24504396
-42,19179696;-21,24510102
-42,19173612;-21,24515799
-42,19167384;-21,245238
-42,19163712;-21,24529596
-42,19160112;-21,24534096
-42,19150212;-21,24543303
-42,19145316;-21,24549
-42,19142796;-21,24554697
-42,19136712;-21,245616
-42,19134192;-21,24567297
-42,19133004;-21,24571896
-42,19129296;-21,24576504
-42,191244;-21,24579897
-42,19119504;-21,24585603
-42,19114608;-21,24590202
-42,19109604;-21,24595899
-42,19106004;-21,24600498
-42,19099812;-21,24606204
-42,19094916;-21,24611901
-42,19091208;-21,24617697
-42,19086312;-21,24623403
-42,19076484;-21,24632502
-42,19071516;-21,24638298
-42,19067808;-21,24644004
-42,19062912;-21,24649701
-42,19059204;-21,246543
-42,19055496;-21,24659997
-42,19051896;-21,24664596
-42,19046892;-21,24669204
-42,19043292;-21,24673704
-42,190371;-21,246795
-42,19033392;-21,24686304
-42,19026012;-21,24692001
-42,19016184;-21,246966
-42,190101;-21,24701199
-42,19002684;-21,24706896
-42,18995412;-21,24711396
-42,18995304;-21,24718299
-42,18989184;-21,24722898
-42,189831;-21,24729801
-42,18963408;-21,24748098
-42,189597;-21,24752598
-42,18954804;-21,24757197
-42,18951096;-21,24761796
-42,189462;-21,247686
-42,18941304;-21,24777798
